deviceid,subscriberid,simid,devicephonenum,intro,duration,uid,uid_confirm,surveyor,supervisor,date,time,date_v,time_v,time_a,f2_a1,f2_a2,f2_a2_1,f2_a3,note_2,note_3,note_4,note_5,f2_a4,note_6,note_7,success,note_8,f2_a5,f2_a7,end_time,note_10,formdef_version,key,submissiondate,starttime,endtime,date_a,f2_a6
359940062066059,,,,,87,B06V79F2246,B06V79F2246,27.0,6,10-Apr-2019,10:11:55,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,11.379,10:24:03,,1902241727,uuid:bb48abde-347f-4034-85bb-2f2ffe89d9d1,,,,,
351971070958720,,,,,117,B06V78F2240,B06V78F2240,17.0,6,4-Mar-2019,13:21:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,32.861,13:35:53,,1902241727,uuid:bb54090f-bb65-44dd-ad55-08e9f420f83b,,,,,
359940062775113,,,,,334,B01V01F0003C01,B01V01F0003C01,23.0,2,22-Feb-2019,15:49:38,Yes,Yes,,No,Yes,,Yes,,,,,,,,Yes,,,,16:02:38,,1902221101,uuid:bb80328f-1542-4511-86ec-04722736321b,,,,,
869432027598171,,8991055171006387521f,,,115,B05V68F1895,B05V68F1895,15.0,2,15-Mar-2019,11:43:16,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.4,11:54:19,,1902241727,uuid:bb8d480e-92a1-47db-b0d0-b9862c1ad1ed,,,,,
359940062066059,,,,,153,B06V81F2332,B06V81F2332,27.0,6,17-Apr-2019,08:38:29,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,17.204,08:51:14,,1902241727,uuid:bb96b577-29f7-4d83-8fc8-c76f31531536,,,,,
351971070958266,,8991000901222570146,,,224,B04V48F1365,B04V48F1365,,3,7-Mar-2019,12:39:03,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,1.561,12:53:40,,1902241727,uuid:bba14136-616f-4477-8a2b-a7e743552f23,,,,,
359940062167519,,,,,140,B01V03F0068,B01V03F0068,14.0,1,27-Feb-2019,12:55:21,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,37.354,13:09:47,,1902241727,uuid:bbdc1185-a549-4aaa-beee-82530a7ee8b8,,,,,
359940062066059,,,,,180,B06V71F2006,B06V71F2006,27.0,6,6-Mar-2019,10:23:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,38.44,10:44:27,,1902241727,uuid:bbeab5fc-72d3-4063-9de1-ea8b35155f78,,,,,
359940062167519,,,,,75,B01V11F0300,B01V11F0300,14.0,1,26-Mar-2019,11:43:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.952,11:51:15,,1902241727,uuid:bc02f4b0-25eb-47ce-b355-720c5759b4bc,,,,,
359940062782432,,89911283091600875966,,,195,B03V36F1071,B03V36F1071,19.0,4,13-Mar-2019,12:21:33,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,7.0,12:30:45,,1902241727,uuid:bc13c401-7389-4035-a876-e0e970d51bc7,,,,,
359940062108828,,,,,110,B02V24F0714,B02V24F0714,30.0,5,12-Apr-2019,11:12:30,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,23.313,11:29:47,,1902241727,uuid:bc2e56cf-be67-4ae6-abca-b45ab1245331,,,,,
351971070949968,,,,,378,B03V35F1028,B03V35F1028,,4,15-Mar-2019,10:37:18,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,5.0,10:42:47,,1902241727,uuid:bc53cac9-a0bf-4ba1-88f9-b6927231311d,,,,,
359940062782432,,89911283091600875966,,,291,B03V27F0806,B03V27F0806,19.0,4,29-Mar-2019,19:08:46,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,13.0,19:13:16,,1902241727,uuid:bc822d7f-e231-4903-85a3-5f25c5a5f6ce,,,,,
359940062167519,,,,,136,B01V11F0307,B01V11F0307,14.0,1,9-Apr-2019,09:15:37,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.015,09:22:36,,1902241727,uuid:bc98d94a-da3e-47b3-9bfa-24305b8b5e66,,,,,
351971070952285,,,,,153,B01V10F0274,B01V10F0274,24.0,1,4-Mar-2019,19:34:31,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Bijivar mulakat,,19:35:50,,1902241727,uuid:bc98e5a4-3645-4df5-a372-d3b01c47d563,,,,,
359940060386368,,,,,116,B06V70F1954,B06V70F1954,22.0,6,27-Mar-2019,13:50:05,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,38.981,14:05:12,,1902241727,uuid:bcd5b313-734d-4070-b584-b942fcbaed62,,,,,
869432027607238,,,,,138,B04V54F1507,B04V54F1507,,3,14-Mar-2019,12:01:27,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,5.208,12:25:40,,1902241727,uuid:bcdb224c-09ab-4fd5-9ca8-534041bcc0c5,,,,,
359940062782432,,89911283091600875966,,,87,B03V39F1175,B03V39F1175,19.0,4,4-Mar-2019,13:30:33,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.9,13:41:54,,1902241727,uuid:bd319909-1f21-4881-82b9-1cb00cb90084,,,,,
359940062782432,,89911283091600875966,,,181,B03V29F0876,B03V29F0876,19.0,4,23-Mar-2019,12:16:16,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.7,12:27:26,,1902241727,uuid:bd4152f6-f099-4277-9a68-4cccadf09ab7,,,,,
351971071174996,,,,,237,B02V20F0621,B02V20F0621,34.0,5,16-Mar-2019,10:45:27,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.033,10:58:38,,1902241727,uuid:bd56016b-2f99-4083-9747-2cc2853ef4a5,,,,,
351971070954323,,,,,1391,B05V62F1723,B05V62F1723,12.0,2,7-Mar-2019,12:49:48,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,25.141,13:11:53,,1902241727,uuid:bd820129-0385-4348-8da6-137c79381b52,,,,,
869432027598171,,8991055171006387521f,,,88,B05V64F1790,B05V64F1790,15.0,2,1-Apr-2019,10:52:55,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,14.293,11:10:35,,1902241727,uuid:bd87e679-c9f9-43c5-8149-c3b17cee7fd1,,,,,
359940062782432,,89911283091600875966,,,132,B03V31F0928,B03V31F0928,19.0,4,9-Mar-2019,13:29:55,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.0,13:42:21,,1902241727,uuid:bdd39d76-a461-4910-a8e2-c294410172a6,,,,,
359940062066059,,,,,130,B06V72F2041,B06V72F2041,27.0,6,9-Apr-2019,10:27:27,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,6.316,10:28:10,,1902241727,uuid:be017333-f44b-49c0-9b74-e4564526a8b7,,,,,
869432027598171,,8991055171006387521f,,,810,B05V61F1709,B05V61F1709,15.0,2,23-Mar-2019,17:36:51,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,20.216,17:54:00,,1902241727,uuid:be19d7fa-a272-484a-af62-b75df26d3557,,,,,
359940062108828,,,,,223,B02V20F0616,B02V20F0616,30.0,5,1-Apr-2019,10:42:52,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.872,11:00:06,,1902241727,uuid:be5fb759-a9ba-4ffc-b184-91646cf60816,,,,,
359940062108828,,,,,128,B02V26F0776,B02v26f0776,30.0,5,18-Apr-2019,11:37:19,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,15.427,11:46:28,,1902241727,uuid:be80890c-99fb-4104-b776-4ff7f51b7e17,,,,,
352929081553715,,89918571000011971377,,,72,B04V44F1268,B04V44F1268,29.0,3,26-Feb-2019,13:20:13,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.8,13:20:53,,1902241727,uuid:be81e9fc-c52d-42bf-97f8-fd8fe0a77eb8,,,,,
359940062108828,,,,,142,B02V19F0577,B02V19F0577,30.0,5,4-Apr-2019,10:18:16,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.622,10:32:35,,1902241727,uuid:be941e79-4260-40fc-9616-c9ef51e0fec8,,,,,
869432027598171,,8991055171006387521f,,,266,B05V62F1745,B05V62F1745,15.0,2,27-Mar-2019,10:32:37,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.568,10:43:36,,1902241727,uuid:bec8cb72-ac1a-416b-9c47-8a0a79d9c492,,,,,
359940062108828,,,,,552,B02V17F0529,B02v17f0529,,5,24-Mar-2019,12:13:20,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.857,12:39:33,,1902241727,uuid:befc134e-0bd2-4ec9-9167-6dca134cdef0,,,,,
359940062782432,,89911283091600875966,,,175,B03V28F0848,B03V28F0848,19.0,4,19-Mar-2019,10:03:57,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,11.9,10:04:48,,1902241727,uuid:bf0cd8ce-f256-4c2d-b059-5659f06d8bd0,,,,,
359940062775113,,,,,145,B06V79F2256,B06V79F2256,36.0,6,7-Mar-2019,14:15:05,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,6.789,14:30:29,,1902241727,uuid:bf17e938-2c02-4c9c-ad20-dff87db23f9d,,,,,
359940062108828,,,,,145,B02V26F0778,B02v26f0778,30.0,5,18-Apr-2019,11:10:39,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,5.985,11:16:00,,1902241727,uuid:bf6474e3-f6ea-4501-bb4c-b002a76655e9,,,,,
351971071174996,,,,,153,B04V43F1223,B04V43F1223,34.0,3,17-Apr-2019,10:47:43,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,4.299,10:58:40,,1902241727,uuid:bf88b1b2-e613-4760-9cc1-cf8eedb6400e,,,,,
359940062782432,,89911283091600875966,,,118,B03V34F1006,B03V34F1006,19.0,4,14-Mar-2019,12:34:08,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,2.3,12:48:18,,1902241727,uuid:bf949e33-0f52-4771-8ba3-6072dc2dd602,,,,,
351971070949968,,,,,705,B04V55F1532,B04V55F1532,31.0,3,17-Apr-2019,10:16:23,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,11.7,10:16:42,,1902241727,uuid:c0200f97-f6a9-43f4-b556-4c9371cc4707,,,,,
359940062108828,,,,,137,B02V26F0796,B02V26F0796,30.0,5,6-Mar-2019,12:32:58,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.832,12:47:14,,1902241727,uuid:c04cc2e8-a9b6-4e79-958d-d92789534bec,,,,,
869432027578835,,,,,86,B04V50F1401,B04V50F1401,11.0,3,25-Mar-2019,16:07:21,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Time problem,,16:08:05,,1902241727,uuid:c078a1c3-5ab5-4a21-9c5c-da84d7c07893,,,,,
865596032669757,,,,,159,B05V63F1749,B05V63F1749,18.0,2,11-Apr-2019,09:45:32,Yes,Yes,,No,Yes,,No,,,,,,,,No,,GPS nathi aapvu,,09:46:30,,1902241727,uuid:c0b1c81d-2b32-4eab-9f56-ee4f0d167711,,,,,
351971070954323,,,,,179,B05V64F1776,B05V64F1776,12.0,2,27-Feb-2019,12:47:36,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.938,13:00:13,,1902241727,uuid:c0c132a9-98a4-4f59-afd0-21dd129c6bea,,,,,
359940060386368,,,,,99,B06V73F2044,B06V73F2044,22.0,6,8-Apr-2019,12:27:53,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,23.268,12:45:09,,1902241727,uuid:c0d6c28d-934a-42b2-97cd-24023a2fc3b8,,,,,
351971071021742,,,,,451,B03V32F0957,B03V32F0957,28.0,4,1-Apr-2019,13:39:52,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,5.2,13:43:41,,1902241727,uuid:c114b31d-93fc-492c-93c7-52373a2bb6fc,,,,,
359940062108828,,,,,178,B02V25F0739,B02V25F0739,30.0,5,13-Apr-2019,09:36:09,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,10.257,09:36:48,,1902241727,uuid:c133699a-5703-4d33-a53d-f7d28377ceac,,,,,
359940062108828,,,,,133,B02V15F0462,B02V15F0462,30.0,5,19-Apr-2019,08:59:31,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,15.314,09:16:59,,1902241727,uuid:c144bbb5-9d6e-4336-9c79-c994468d9da4,,,,,
359940062782432,,89911283091600875966,,,225,B03V31F0929,B03V31F0929,19.0,4,10-Apr-2019,10:23:31,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,5.0,10:31:37,,1902241727,uuid:c16150b7-3ad8-49ce-a4ee-6c6e43c02a81,,,,,
351971071174996,,,,,460,B02V22F0664,B02V22F0664,34.0,5,13-Mar-2019,13:24:21,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,26.511,13:49:31,,1902241727,uuid:c161b43d-3a2c-499b-b115-4bd5d4ff5ee5,,,,,
869432027598171,,8991055171006387521f,,,150,B05V68F1912,B05V68F1912,15.0,2,15-Mar-2019,12:09:07,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.975,12:24:53,,1902241727,uuid:c16efd99-a799-43be-b2cc-6b1d0a3d12b0,,,,,
351971070952285,,,,,63,B01V05F0137,B01V05F0137,24.0,1,2-Apr-2019,11:53:06,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,5.188,11:53:25,,1902241727,uuid:c1bbac2b-67ef-4996-8efc-2872b64e4e8c,,,,,
351971071058785,,,,,141,B04V55F1530,B04V55F1530,16.0,3,9-Apr-2019,11:10:31,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Rivijit,,11:11:44,,1902241727,uuid:c22735ad-8950-4cd7-ad3e-ce5153da4427,,,,,
865596032627730,,8991052130571807332,,,1275,B05V68F1919,B05V68F1919,15.0,2,5-Apr-2019,10:23:34,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,1.421,10:43:52,,1902241727,uuid:c22db537-4301-44e6-8818-cb14d80c83ae,,,,,
359940062066059,,,,,160,B06V69F1950,B06V69F1950,27.0,6,13-Mar-2019,13:34:41,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.028,13:35:16,,1902241727,uuid:c231676d-f86d-4a50-bb50-d8db0b2c17b6,,,,,
869432027578835,,,,,231,B04V54F1490,B04V54F1490,11.0,3,28-Feb-2019,13:13:53,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.909,13:14:19,,1902241727,uuid:c23367e1-e2ad-4123-8806-bd007eb6a644,,,,,
351971070952285,,,,,84,B01V01F0024,B01V01F0024,24.0,1,8-Apr-2019,10:36:36,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,9.208,10:47:39,,1902241727,uuid:c2739b30-7e99-4d09-9c8a-a67601e227e5,,,,,
869432027578835,,,,,295,B04V46F1310,B04V46F1310,11.0,3,28-Mar-2019,11:09:33,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,19.401,11:44:28,,1902241727,uuid:c27d3fd4-91ab-4184-a463-a474dfbd0797,,,,,
869432027578835,,,,,164,B04V46F1319,B04V46F1319,11.0,3,1-Mar-2019,15:00:41,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.419,15:09:39,,1902241727,uuid:c2efd8c0-af40-4dff-8d02-f167ffd64b69,,,,,
351971070952178,,,,,114,B02V20F0594,B02V20F0594,25.0,5,27-Feb-2019,10:46:52,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.252,11:00:07,,1902241727,uuid:c378d66e-b674-49f8-affb-b7c6855a6168,,,,,
359940062782432,,89911283091600875966,,,490,B03V29F0870,B03V29F0870,19.0,4,30-Mar-2019,10:34:55,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,13.5,11:13:29,,1902241727,uuid:c3a961f3-fa68-4c69-a741-42931d8ece13,,,,,
351971070958266,,8991000901222570146,,,191,B04V44F1254,B04V44F1254,20.0,3,30-Mar-2019,10:36:43,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.857,10:52:03,,1902241727,uuid:c3f8ee83-f5cc-4b3d-a508-4e400ba09e20,,,,,
359940062167519,,,,,217,B01V08F0205,B01V08F0205,14.0,1,5-Mar-2019,13:16:00,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.565,13:26:58,,1902241727,uuid:c4086ede-2b51-47e3-be9c-6fc76689c725,,,,,
869432027578835,,,,,136,B04V54F1502,B04V54F1502,11.0,3,28-Feb-2019,13:44:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.587,13:45:15,,1902241727,uuid:c43b7502-b78a-4204-9fcb-238c31c9dd57,,,,,
869432027578835,,,,,175,B04V51F1424,B04V51F1424,11.0,3,14-Mar-2019,11:54:43,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,No,,Pending,,12:00:17,,1902241727,uuid:c4594510-bd2a-49e6-a69a-ff30469487e5,,,,,
351971070958266,,8991000901222570146,,,341,B04V52F1455,B04V52F1455,20.0,3,27-Mar-2019,12:05:31,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.773,12:25:55,,1902241727,uuid:c4953bc5-f7c9-433a-964f-91df1af48874,,,,,
359940062782432,,89911283091600875966,,,331,B03V30F0885,B03V30F0885,19.0,4,28-Mar-2019,09:54:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.3,10:03:06,,1902241727,uuid:c4f98bdb-8501-46bf-b958-729966226dbb,,,,,
869432027607238,,,,,272,B04V55F1530,B04V55F1530,20.0,3,20-Apr-2019,11:11:59,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,4.017,11:58:46,,1902241727,uuid:c4feac90-f18f-411a-ac5f-768db7ba3d04,,,,,
351971070890097,,,,,426,B01V06F0169,B01V06F0169,21.0,1,26-Feb-2019,11:58:19,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.042,12:09:17,,1902241727,uuid:c5137bca-96ce-4d77-b57e-b49821dcf4f5,,,,,
351971070952178,,,,,87,B02V24F0725,B02V24F0725,25.0,5,26-Feb-2019,13:03:19,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,39.158,13:37:10,,1902241727,uuid:c554bb30-fe43-4424-bd08-fef0d93ad96b,,,,,
869432027611214,,,,,211,B05V66F1852,B05V66F1852,28.0,2,15-Apr-2019,11:08:30,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,7.12,11:59:28,,1902241727,uuid:c5b682a4-5eea-422e-aaba-b72a2097d1d8,,,,,
865596032669757,,,,,69,B01V01F0004,B01V01F0004,24.0,1,23-Feb-2019,13:20:09,Yes,Yes,,No,Yes,,No,,,,,,,,Yes,,,,13:20:27,,1902221101,uuid:c5cd8ebc-8b49-4396-b196-cbfa5854926d,,,,,
359940062775113,,,,,127,B06V75F2146,B06V75F2146,36.0,6,1-Apr-2019,12:19:52,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,15.215,12:38:24,,1902241727,uuid:c61f2ad2-49d8-47be-9bfb-bc6bb9351d03,,,,,
351971071174996,,,,,264,B02V22F0682,B02V22F0682,34.0,5,13-Mar-2019,11:41:50,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.867,11:53:16,,1902241727,uuid:c6242baf-41ba-49e1-94c1-dcead49d6a58,,,,,
352347086187639,,89918570100002858301,,,123,B03V31F0933,B03V31F0933,28.0,4,9-Mar-2019,15:43:18,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,12.9,15:43:46,,1902241727,uuid:c6333c24-f1ef-4761-986e-9c4e2f4519cb,,,,,
351971071058785,,,,,201,B04V50F1403,B04V50F1403,16.0,3,6-Apr-2019,11:20:00,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.215,11:21:53,,1902241727,uuid:c63ba329-aaf0-4afa-990b-be7785f54ac1,,,,,
359940062775113,,,,,104,B01V01F0006,B01V01F0006,36.0,6,23-Feb-2019,14:18:54,Yes,Yes,,Yes,Yes,,No,,,,,,,,Yes,,,,14:19:47,,1902221101,uuid:c66c62fa-36b7-4e76-93cb-b6ece16d6398,,,,,
351971070952285,,,,,58,B01V07F0190,B01V07F0190,24.0,1,28-Mar-2019,10:48:45,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.858,10:49:09,,1902241727,uuid:c679b8c4-3c35-4e02-96b2-beb9f1d8fa1a,,,,,
351971070952178,,,,,202,B02V24F0716,B02V24F0716,25.0,5,26-Feb-2019,12:06:49,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,34.912,12:41:35,,1902241727,uuid:c6a6ffcd-beac-4bae-a0d4-1490b0ed7442,,,,,
351971071058785,,,,,100,B04V47F1353,B04V47F1353,11.0,3,26-Mar-2019,14:51:35,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.572,14:52:15,,1902241727,uuid:c6af86c8-c06b-441c-bc0a-833a5f1e6db2,,,,,
869432027598171,,,,,183,B05V64F1782,B05V64F1782,15.0,2,27-Feb-2019,11:35:00,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.346,11:49:51,,1902241727,uuid:c6b8e7a7-f6ae-4602-b455-bb6ae7545ae6,,,,,
351971070954323,,,,,225,B05V65F1826,B05V65F1826,12.0,2,1-Apr-2019,11:42:51,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,11.037,11:58:08,,1902241727,uuid:c6ba5a1c-8245-488f-b8e5-398479835592,,,,,
868494030217414,,89918570400131990425,,,70,B02V19F0591,B02V19F0591,25.0,5,19-Apr-2019,19:46:10,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.257,19:46:39,,1902241727,uuid:c720e2b6-dc01-4eb1-b7e1-5008550b016e,,,,,
352347086187639,,89918570100002858301,,,222,B03V35F1025,B03V35F1025,28.0,4,28-Feb-2019,13:17:13,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,15.9,13:18:08,,1902241727,uuid:c72fea16-07c9-4e35-a12e-796098cb250f,,,,,
359940062108828,,,,,189,B02V24F0723,B02V24F0723,30.0,5,12-Apr-2019,09:33:28,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,10.159,09:45:26,,1902241727,uuid:c732f9b7-b9d4-4be6-a302-23988c4c590b,,,,,
869432027578835,,,,,203,B04V48F1376,B04V48F1376,11.0,3,15-Mar-2019,15:01:51,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.801,15:09:18,,1902241727,uuid:c73ba493-d81c-4992-9dc4-946b8135aeea,,,,,
351971070952285,,,,,93,B01V12F0345,B01V12F0345,24.0,1,15-Apr-2019,12:25:45,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.102,12:26:39,,1902241727,uuid:c77d2d2e-5c4d-478c-9557-84497ccf616d,,,,,
359940062066059,,,,,211,B06V73F2048,B06V73F2048,27.0,6,16-Apr-2019,10:30:22,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,8.473,10:30:46,,1902241727,uuid:c7aceda9-76f3-49b0-9363-9a890857b39a,,,,,
869432027607238,,,,,131,B04V51F1435,B04V51F1435,34.0,3,15-Apr-2019,10:20:43,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.88,10:29:11,,1902241727,uuid:c7bc989e-cbb1-4231-a3f7-382e2429e1f1,,,,,
351971070954323,,,,,167,B05V59F1634,B05V59F1634,12.0,2,12-Mar-2019,18:54:20,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,38.485,19:17:07,,1902241727,uuid:c7cd66d2-2a61-46d0-9c84-73e1b093b713,,,,,
351971070954323,,,,,127,B05V60F1672,B05V60F1672,12.0,2,24-Mar-2019,15:02:18,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,8.384,15:16:06,,1902241727,uuid:c7eb05d0-bb17-4c4d-b40f-630ebc3bd97a,,,,,
359940060386368,,,,,121,B06V70F1961,B06V70F1961,22.0,6,5-Mar-2019,14:15:13,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.603,14:30:49,,1902241727,uuid:c827d538-06c7-4397-b5d0-abf3629342f7,,,,,
351971070890097,,,,,150,B01V07F0193,B01V07F0193,21.0,1,6-Mar-2019,12:18:24,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.392,12:21:23,,1902241727,uuid:c88f12a3-5ef4-4a4b-b6b0-ede45e408287,,,,,
351971070890097,,,,,631,B01V10F0271,B01V10F0271,21.0,1,4-Mar-2019,12:42:10,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,26.792,13:16:43,,1902241727,uuid:c898f318-fd67-4541-98f6-4aed7bd1bccb,,,,,
351971070954323,,,,,1081,B05V56F1558,B05V56F1558,12.0,2,8-Mar-2019,12:26:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.672,12:45:19,,1902241727,uuid:c9611a65-cb52-4cf1-9416-78d9d9f5b82b,,,,,
359940062782432,,89911283091600875966,,,313,B03V31F0920,B03V31F0920,19.0,4,9-Mar-2019,11:22:25,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,15.4,12:37:38,,1902241727,uuid:c9ced5ba-b5ff-4d39-99a9-b261ed44f52c,,,,,
351971070952178,,,,,93,B02V21F0634,B02V21F0634,25.0,5,19-Mar-2019,10:30:25,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.993,10:42:17,,1902241727,uuid:c9edc5e5-12af-4a1e-9eb6-7d9cfecda5ca,,,,,
359940062167519,,,,,237,B01V04F0102,B01V04F0102,14.0,1,3-Apr-2019,10:32:46,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.221,10:33:32,,1902241727,uuid:ca8780bb-527e-40a6-8ada-56eb85f51022,,,,,
352347086187639,,89918570100002858301,,,65,B03V33F0979,B03V33F0979,31.0,4,25-Mar-2019,11:31:45,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,2.7,11:32:04,,1902241727,uuid:caaf505b-3cc9-4bf7-8b92-3457d672b543,,,,,
351971070954323,,,,,105,B05V59F1635,B05V59F1635,12.0,2,12-Mar-2019,13:26:09,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.831,13:46:25,,1902241727,uuid:cab1472f-19ea-4327-ae36-1a9626f4c668,,,,,
359940062066059,,,,,485,B06V69F1938,B06V69F1938,27.0,6,27-Feb-2019,13:24:36,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,5.203,13:29:12,,1902241727,uuid:cac3cb92-2d27-4516-a697-89973b98f5c6,,,,,
359940062782432,,89911283091600875966,,,263,B03V32F0962,B03V32F0962,19.0,4,25-Mar-2019,13:20:37,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,2.5,13:32:49,,1902241727,uuid:caf390c9-77da-4b74-8ce7-5c26af84d5b6,,,,,
359940062108828,,,,,124,B02V16F0468,B02v16f0468,30.0,5,5-Apr-2019,10:24:28,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,6.957,10:41:39,,1902241727,uuid:cb330576-40b1-49f2-aa89-a95659dc0a75,,,,,
