Id,consent,SII_1,SII_1_other,SII_1_reason,SII_2,SII_2_unit,SII_2_unit_other,SII_3_1,SII_3_2,SII_3_2_other,SII_3_1_sub,SII_3_2_sub,SII_4_1,SII_4_2,SII_4_2_other,LoginDate,LoginStartTime,LoginEndTime,LoginDate_Last,LoginStartTime_Last,LoginEndTime_Last,SII_5,SII_6_1_UREA,SII_6_2_UREA,SII_6_3_UREA,SII_6_3_other_UREA,SII_6_4_UREA,SII_6_4_other_UREA,SII_7_1_UREA,SII_7_2_UREA,SII_7_3_UREA,SII_6_1_DAP,SII_6_2_DAP,SII_6_3_DAP,SII_6_3_other_DAP,SII_6_4_DAP,SII_6_4_other_DAP,SII_7_1_DAP,SII_7_2_DAP,SII_7_3_DAP,SII_6_1_MOP,SII_6_2_MOP,SII_6_3_MOP,SII_6_3_other_MOP,SII_6_4_MOP,SII_6_4_other_MOP,SII_7_1_MOP,SII_7_2_MOP,SII_7_3_MOP,SII_6_1_ZINC,SII_6_2_ZINC,SII_6_3_ZINC,SII_6_3_other_ZINC,SII_6_4_ZINC,SII_6_4_other_ZINC,SII_7_1_ZINC,SII_7_2_ZINC,SII_7_3_ZINC,SII_6_1_NPK,SII_6_2_NPK,SII_6_3_NPK,SII_6_3_other_NPK,SII_6_4_NPK,SII_6_4_other_NPK,SII_7_1_NPK,SII_7_2_NPK,SII_7_3_NPK,FKT_1,FKT_2,FKT_3
B02V20F0606,1,-98,KAPAS BALI GAYO,,20,1,,4,2,,0,,0,,,7-8-2018,15:33:21,15:43:17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V20F0607,0,,,,,,,,,,,,,,,9-8-2018,12:32:28,12:34:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,TAMARI MAHITI SARI CHE
B02V20F0608,0,,,,,,,,,,,,,,,8-8-2018,15:0:39,15:3:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,SARI CHE MAHITI
B02V20F0609,1,1,,,20,1,,5.5,1,,0,,1,2,,9-8-2018,11:46:59,11:47:31,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V20F0610,1,0,,VARSHAD NATHI MATE VAVETAR NATHI KARYU,,,,,,,,,,,,16-8-2018,11:37:39,11:39:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B02V20F0612,1,0,,,,,,,,,,,,,,9-8-2018,15:30:33,15:31:55,9-8-2018,15:35:12,15:36:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B02V20F0614,1,0,,,,,,,,,,,,,,7-8-2018,15:27:0,15:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B02V20F0615,1,0,,BIJA KHETAR MA KAPAS NU VAVETAR KARYU CHE NE PANI ATYARE NATHI AETALE KAPAS NU VAVETAR NATHI KARYU,,,,,,,,,,,,20-8-2018,11:31:29,11:33:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,BAVU SARI MAHITI CHE
B02V20F0616,1,1,,,15,1,,6,2,,0,,1,2,,16-8-2018,16:38:37,16:39:52,,,,1,0,,,,,,,,,1,10,5,,3,,0,6,2,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V20F0618,1,1,,,45,1,,6,1,,0,,1,3,,18-8-2018,15:13:42,15:14:33,,,,1,1,3,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V20F0619,1,0,,VARSAD NATHI AETLE VAVIYU NATHI,,,,,,,,,,,,16-8-2018,11:31:12,11:32:20,16-8-2018,11:32:23,11:32:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V20F0620,1,1,,,60,1,,4,1,,0,,1,-98,DRIP IRREGATION,10-8-2018,11:37:35,11:38:12,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V20F0621,1,1,,,17,1,,3,2,,0,,1,2,,8-8-2018,15:15:17,15:16:21,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0623,1,1,,,1,2,,4,1,,0,,1,1,,10-8-2018,16:45:35,16:46:21,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0624,1,1,,,1,2,,3,2,,0,,1,1,,16-8-2018,12:8:11,12:8:56,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0625,1,1,,,1,2,,3,2,,0,,1,1,,8-8-2018,9:49:11,9:50:39,,,,1,1,150,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,BIN PAYAT NI MAHITI   MANE TO SARU
B02V21F0626,1,1,,,1,2,,7.5,1,,0,,1,1,,16-8-2018,15:40:17,15:41:56,20-8-2018,11:13:49,11:14:6,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0628,1,1,,,40,1,,15,1,,0,,1,3,,9-8-2018,10:41:58,10:42:58,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0629,1,1,,,15,1,,15,1,,0,,1,3,,8-8-2018,15:49:52,15:50:39,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B02V21F0630,1,1,,,17,1,,10,1,,,,1,2,,7-8-2018,12:33:2,12:33:39,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0631,1,1,,,20,1,,4,1,,0,,0,,,20-8-2018,15:27:36,15:28:57,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,HAJI SUDHI AAPDI MAHITI NO UPAYOG KARIYO NATHI MATE KHBR NATHI K MAHITI KEVI CHHE.
B02V21F0632,1,0,,VARSAD NATHI MATE TAL NU VAVETAR KARIYU CHE.BIJA KHETAR MA KAPAS NU VAVETAR KARIYU CHE,,,,,,,,,,,,10-8-2018,15:58:14,16:1:58,10-8-2018,16:2:12,16:3:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B02V21F0634,1,1,,,45,1,,7,1,,0,,1,2,,9-8-2018,11:18:36,11:20:42,9-8-2018,11:24:7,11:24:43,1,0,,,,,,,,,1,1,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0635,1,1,,,20,1,,12.5,1,,0,,1,2,,9-8-2018,10:22:50,10:23:24,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,JYARE LAGSE TYARE JANAVASE
B02V21F0636,1,1,,,65,1,,22,1,,,,1,2,,7-8-2018,11:14:10,11:15:39,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,MAHITI BHUVJ SARI CHE
B02V21F0638,1,1,,,1,2,,10,1,,0,,1,2,,8-8-2018,15:40:5,15:41:38,8-8-2018,15:52:6,15:52:20,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0639,1,1,,,2,2,,3,2,,0,,1,2,,16-8-2018,11:51:1,11:52:21,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0641,1,1,,,2,2,,10,2,,0,,1,2,,20-8-2018,10:49:33,10:50:31,,,,1,0,,,,,,,,,1,7,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0642,1,1,,,25,1,,10,1,,0,,1,1,,17-8-2018,10:20:27,10:21:37,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B02V21F0643,1,1,,,45,1,,7,2,,0,,1,2,,8-8-2018,9:32:13,9:34:4,8-8-2018,9:47:19,9:48:0,1,1,2,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0644,1,0,,VARSAD NA LIDHE KAPAS NATHI VAVIYO,,,,,,,,,,,,17-8-2018,11:19:51,11:21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V21F0645,1,1,,,45,1,,10,1,,0,,1,2,,18-8-2018,10:41:59,10:42:56,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B02V21F0646,1,1,,,45,1,,10,1,,0,,1,2,,16-8-2018,10:44:8,10:45:11,,,,1,1,3,5,,3,,1,,,1,125,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B02V21F0647,1,1,,,32,1,,11,1,,0,,1,1,,17-8-2018,11:33:51,11:35:53,17-8-2018,11:37:59,11:38:36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V21F0648,1,1,,,1,2,,25,1,,0,,1,2,,17-8-2018,13:34:44,13:35:46,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,NA
B02V21F0649,1,1,,,45,1,,30,1,,0,,0,,,16-8-2018,9:24:34,9:25:47,,,,1,0,,,,,,,,,1,9,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V21F0650,1,1,,,40,1,,4,2,,0,,1,3,,8-8-2018,12:28:7,12:29:49,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0652,1,1,,,10,2,,10,1,,0,,1,2,,16-8-2018,16:28:52,16:31:21,20-8-2018,11:22:6,11:22:26,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0654,1,0,,PANI NATHI MATE KAPAS NU VAVETAR KARYU NATHI,,,,,,,,,,,,17-8-2018,15:15:22,15:18:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B02V22F0656,1,1,,,45,1,,4,1,,0,,1,2,,7-8-2018,15:6:43,15:8:1,,,,1,0,,,,,,,,,1,75,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,MAHITI MALE AE BARABAR J MALE CHHE SARI MAHITI CHHE.
B02V22F0657,1,1,,,35,1,,25,1,,0,,1,3,,16-8-2018,12:2:1,12:3:3,,,,1,1,1,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0658,1,1,,,2,2,,8,1,,0,,1,3,,16-8-2018,11:33:54,11:35:16,20-8-2018,11:12:24,11:12:50,1,1,3,5,,2,,1,,,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0664,1,1,,,45,1,,20,1,,,,1,3,,7-8-2018,12:4:5,12:5:29,,,,1,0,,,,,,,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,SEWA SARI CHE
B02V22F0665,1,1,,,2,2,,10,1,,0,,1,2,,16-8-2018,11:21:49,11:23:30,20-8-2018,11:10:26,11:10:46,1,1,11,5,,2,,1,,,1,5,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B02V22F0666,1,1,,,65,1,,16.75,1,,0,,1,2,,17-8-2018,9:46:15,9:47:16,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,DRIP NI MAHITI JOIAE CHHE PAK MATE
B02V22F0667,1,1,,,2,2,,30,1,,0,,1,2,,20-8-2018,16:43:40,16:44:54,,,,1,0,,,,,,,,,1,12,5,,3,,1,,,1,6,5,,3,,1,,,1,6,5,,3,,1,,,0,,,,,,,,,1,5,BHU UPAYOGI CHHE MAHITI..KAPA MA ATEYARE SARU RESULT CHHE ..
B02V22F0671,1,1,,,2,2,,5,1,,0,,1,1,,17-8-2018,15:14:14,15:15:5,,,,1,1,1,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B02V22F0672,1,1,,,45,1,,4,2,,0,,1,3,,8-8-2018,11:13:18,11:15:1,8-8-2018,11:29:52,11:30:15,1,0,,,,,,,,,1,4,5,,3,,0,3,2,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,HVE CHUSIYA JIVAT NI DAVAMA FERFAR KARVANI MAHITI JOIYE CHHE.
B02V22F0673,1,1,,,2,2,,5,2,,0,,1,2,,11-8-2018,9:56:4,9:57:24,11-8-2018,10:10:39,10:10:52,1,1,5,5,,3,,1,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,REPORTS NATHI AAPYO
B02V22F0674,1,1,,,71,1,,4,1,,0,,1,3,,20-8-2018,12:9:23,12:10:28,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B02V22F0676,1,1,,,60,1,,10,1,,0,,1,3,,16-8-2018,11:25:13,11:26:30,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0677,1,1,,,2,2,,5,1,,0,,1,2,,16-8-2018,9:39:36,9:40:15,,,,1,0,,,,,,,,,1,2,5,,1,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0678,1,1,,,2,2,,10,1,,0,,1,3,,10-8-2018,10:25:20,10:26:10,,,,1,1,4,5,,3,,1,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V22F0680,1,0,,PANI NATHI AETALE KAPAS NU VAVETAR KARYU NATHI,,,,,,,,,,,,20-8-2018,10:13:54,10:14:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,SARI NE SACHI MHITI LAGE CHE
B02V22F0682,1,1,,,70,1,,3,1,,0,,1,3,,20-8-2018,11:40:14,11:42:46,,,,1,0,,,,,,,,,1,150,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,NA
B02V22F0683,1,1,,,45,1,,7,1,,0,,1,2,,20-8-2018,10:53:45,10:54:34,,,,1,0,,,,,,,,,1,6,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,MAHITI SARI AAVE CHE
B02V23F0685,1,1,,,80,1,,10,1,,0,,1,3,,10-8-2018,12:36:32,12:37:33,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,REPORT NATHI AAVIYO..
B02V23F0686,1,1,,,2,2,,6,1,,0,,1,3,,7-8-2018,15:40:24,15:41:9,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0687,1,1,,,20,1,,18,1,,0,,1,3,,17-8-2018,11:16:34,11:17:58,,,,1,0,,,,,,,,,1,10,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0688,1,1,,,65,1,,17,1,,0,,1,-98,NADINU PANI,7-8-2018,16:24:36,16:25:54,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0690,1,1,,,60,1,,12,1,,0,,1,2,,18-8-2018,10:27:59,10:29:2,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0691,1,-98,KAPAS BADHOJ BALI GAYO CHHE,,40,1,,5,1,,0,,0,,,16-8-2018,15:39:27,15:40:53,17-8-2018,11:4:19,11:4:29,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0692,1,1,,,3,2,,9,1,,0,,1,3,,18-8-2018,15:29:8,15:30:3,20-8-2018,11:34:18,11:34:37,1,1,3,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0693,1,1,,,45,1,,4,2,,0,,1,3,,9-8-2018,15:44:13,15:44:42,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0694,1,1,,,65,1,,25,1,,0,,1,2,,16-8-2018,13:31:30,13:31:54,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0695,1,1,,,25,1,,10,1,,0,,1,1,,10-8-2018,12:8:33,12:9:23,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B02V23F0696,1,1,,,2,2,,15,1,,0,,1,3,,16-8-2018,11:44:14,11:45:19,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0697,1,1,,,45,1,,10,1,,0,,1,3,,18-8-2018,11:8:52,11:10:7,,,,1,0,,,,,,,,,1,2.5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0698,1,1,,,45,1,,25,1,,0,,1,3,,17-8-2018,15:0:19,15:1:22,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0699,1,1,,,2,2,,11,1,,0,,0,,,17-8-2018,12:35:13,12:35:28,,,,1,0,,,,,,,,,1,7,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,MAHITI 100% SACHI CHHE PIYAT KAPAS MATE ANE BIN PIYAT KAPAS MATE NI PAN VARSAD MODO THYO MATE HVE KAPAS THSE J NAHI.
B02V23F0700,1,1,,,2,2,,8,1,,0,,1,3,,10-8-2018,16:53:46,16:54:33,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,REPORT JALDI JOIAE CHHE
B02V23F0701,1,1,,,45,1,,8,1,,0,,1,3,,16-8-2018,15:40:50,15:42:15,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V23F0702,1,1,,,2,2,,17,1,,0,,0,,,10-8-2018,15:38:12,15:39:18,,,,1,0,,,,,,,,,1,6,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B02V24F0703,1,1,,,20,1,,15,1,,0,,1,3,,8-8-2018,10:48:13,10:49:27,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,VARSHAAD AAVE TO MAHITI KHUB UPAYOGI THAY VARSHAAD NATHI TO MAHITI KEVI RITE UPAYOGI THAY.
B02V24F0704,1,1,,,2,2,,20,1,,0,,1,3,,17-8-2018,11:28:14,11:29:1,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V24F0706,1,1,,,45,1,,18,1,,0,,1,2,,9-8-2018,15:38:13,15:40:22,,,,1,1,10,5,,3,,1,,,1,15,5,,3,,1,,,1,22,5,,3,,1,,,1,50,1,,,,1,,,0,,,,,,,,,1,5,
B02V24F0708,1,1,,,2,2,,25,1,,0,,1,2,,16-8-2018,10:37:11,10:38:16,,,,1,1,7,5,,3,,1,,,1,7,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V24F0709,1,0,,,,,,,,,,,,,,7-8-2018,16:17:0,16:17:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,VARSHAAD NATHI TO VAVETAR NATHI KARIYU TO KEVI RITE KHBR PADE K MAHITI KETALI UPAYOGI CHHE...
B02V24F0712,1,0,,GYA VARSE KAPAS HTO ETLE AA VARSE ARENDA VAVIYA CHE,,,,,,,,,,,,17-8-2018,10:37:39,10:39:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B02V24F0715,1,1,,,75,1,,10,1,,0,,1,2,,10-8-2018,12:21:13,12:22:2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V24F0716,1,1,,,2,2,,5,1,,0,,1,2,,9-8-2018,15:12:26,15:13:42,,,,1,1,2,5,,3,,1,,,1,3,5,,3,,1,,,1,1,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V24F0719,1,1,,,2,2,,10,1,,0,,1,2,,18-8-2018,12:0:54,12:1:10,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V24F0720,1,0,,KARAM VADI MA KAPAS VAVEL CHHE,,,,,,,,,,,,18-8-2018,9:35:11,9:37:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B02V24F0721,1,0,,,,,,,,,,,,,,7-8-2018,16:9:15,16:9:46,7-8-2018,16:11:2,16:11:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,TAMARI MAHITI SARI CHE
B02V24F0722,1,1,,,2,2,,35,1,,0,,1,2,,7-8-2018,17:6:19,17:6:59,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,EK NE EK JE MAHITI AAVE CHHE EMA THODO BADALAV LAVA VINANTI
B02V24F0723,1,1,,,45,1,,8,1,,0,,1,1,,18-8-2018,11:11:31,11:11:48,,,,1,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B02V24F0724,1,1,,,75,1,,19,1,,0,,1,2,,10-8-2018,15:53:57,15:55:5,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B02V24F0725,1,1,,,2,2,,5,1,,0,,1,2,,10-8-2018,15:35:3,15:35:45,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,NA
B02V24F0727,1,1,,,25,1,,24,1,,0,,0,,,9-8-2018,11:49:38,11:50:12,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V24F0728,1,1,,,45,1,,4,2,,0,,0,,,16-8-2018,14:56:22,14:57:27,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V25F0730,1,1,,,50,1,,5,1,,0,,1,-98,TAPAK,18-8-2018,10:52:57,10:54:4,20-8-2018,11:46:9,11:46:24,1,1,1,5,,3,,1,,,1,1,5,,3,,1,,,1,30,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V25F0732,1,1,,,2,2,,8,1,,0,,1,2,,10-8-2018,10:44:51,10:45:25,,,,1,1,1,5,,3,,1,,,1,56,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V25F0733,1,-98,KPAS NO PAK BADI GYO CHE TO HVE KHARANI VADI MA JUVAR VAVI CHE,,20,1,,15,1,,,,1,1,,7-8-2018,11:1:49,11:3:58,7-8-2018,11:10:12,11:12:6,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,FARMAR KHIU VIMO UTARI APO AMNE
B02V25F0734,1,1,,,45,1,,5,2,,0,,1,2,,17-8-2018,16:33:16,16:33:41,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V25F0737,1,1,,,1,2,,3,2,,0,,1,2,,10-8-2018,10:29:43,10:31:46,10-8-2018,10:33:26,10:33:44,1,1,3,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,SARI CHE MAHITI
B02V25F0739,1,1,,,30,1,,20,1,,0,,1,2,,16-8-2018,15:22:14,15:23:47,,,,1,1,3,5,,3,,1,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,TIME NATHI MALTO AETAEL MAHITI BAVU SABHALTA NATHI
B02V25F0740,1,1,,,45,1,,10,1,,0,,1,1,,17-8-2018,12:34:13,12:35:11,,,,1,0,,,,,,,,,1,125,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,VARSHAD NATHI AETALE PACHI MAHITI VISE KAYISU
B02V25F0741,1,-98,KAPAS BDHOJ SKAY GAYO CHHE,,70,1,,16,1,,0,,0,,,16-8-2018,10:57:9,10:58:45,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B02V25F0742,1,1,,,2,2,,2,2,,0,,0,,,17-8-2018,15:29:51,15:30:41,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,VARSAD NATHI TO MAHITI AAPI NE BI SU UPAYOG KARVANO..
B02V25F0743,1,1,,,1,2,,3,2,,0,,1,-98,BIN PIYAT CHHE,18-8-2018,15:53:58,15:54:45,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B02V25F0744,1,1,,,40,1,,1,3,,,,1,2,,7-8-2018,11:2:47,11:3:29,7-8-2018,11:21:39,11:21:47,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,SEVA SARI CHE
B02V25F0746,1,1,,,60,1,,6,2,,0,,1,1,,20-8-2018,10:25:55,10:27:42,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B02V25F0747,1,1,,,60,1,,3,2,,0,,1,2,,8-8-2018,10:13:26,10:14:53,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
